comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
pin trâu nên sạc hơi lâu đầy cục pin sạc điện thoại tốt,positive,neutral,neutral,neutral,positive
sản phẩm ok giao đúng như hình chất lượng ok,positive,neutral,neutral,neutral,positive
shop giao đủ và đúng số lượng đã đặt,positive,neutral,neutral,neutral,positive
tưởng không to mà to không tưởng nặng như gạch,neutral,neutral,neutral,neutral,neutral
sản phẩm giống mô tả shop tư vấn nhiệt tình,positive,neutral,neutral,neutral,positive
khá đẹp chất lượng ok đúng mô tả,positive,neutral,neutral,neutral,positive
bị lỗi dây cáp nhưng shop xử lý rất ok,neutral,neutral,neutral,neutral,neutral
pin cầm nặng tay sạc được hẳn 3 lần hơn,positive,neutral,neutral,neutral,positive
dùng sản phẩm tốt sạc siêu nhanh,positive,neutral,neutral,neutral,positive
bình luận rác tin nhắn tổng đài viettel không liên quan,neutral,neutral,neutral,neutral,neutral
mới dùng chưa biết thế nào nhìn thì ok đúng mô tả,neutral,neutral,neutral,neutral,neutral
sản phẩm ok dùng ổn,positive,neutral,neutral,neutral,positive
chất lượng sản phẩm tốt giao hàng nhanh,positive,neutral,positive,neutral,positive
nhìn đẹp chắc tay,positive,neutral,neutral,neutral,positive
shop nhiệt tình trả lời tin nhắn mua sale rất tốt,positive,neutral,neutral,positive,positive
giá rẻ mà sản phẩm chất lượng,positive,neutral,neutral,positive,positive
dung lượng 30000mah vừa đẹp giá tốt,positive,neutral,neutral,positive,positive
hàng đẹp chất lượng rất đáng mua,positive,neutral,neutral,neutral,positive
sản phẩm đúng với mô tả,positive,neutral,neutral,neutral,positive
sản phẩm nhìn vừa mắt,positive,neutral,neutral,neutral,positive
đúng với mô tả ok,positive,neutral,neutral,neutral,positive
bình luận rác tin nhắn trúng thưởng vietlott không liên quan,neutral,neutral,neutral,neutral,neutral
bình luận rác kể chuyện livestream không liên quan,neutral,neutral,neutral,neutral,neutral
bình luận rác gõ chữ vô nghĩa không liên quan,neutral,neutral,neutral,neutral,neutral
bình luận rác thông tin đào hố móng không liên quan,neutral,neutral,neutral,neutral,neutral
bình luận rác gõ phím vô nghĩa không liên quan,neutral,neutral,neutral,neutral,neutral
pin bị lỗi shop giải quyết nhanh chóng chuyên nghiệp sạc cho điện thoại nhanh,positive,neutral,neutral,neutral,positive
mua 2 lần rồi sản phẩm dùng rất tốt sạc nhanh giá rẻ bảo hành tốt,positive,neutral,neutral,positive,positive
trong 1 tháng sử dụng pin khá ổn sài bình thường sài dây nhanh xịn thì sạc siêu nhanh đúng mô tả chất lượng ok. shop giải thích chu đáo,positive,neutral,neutral,neutral,positive
gửi hàng kẹp 2 miếng bìa cường lực bể vỡ. nhắn tin không phản hồi,negative,negative,neutral,neutral,negative
săn sale đồ hỏng. đóng gói cẩn thận nhưng hàng đến tay vỡ,negative,positive,negative,positive,negative
săn sale cường lực vỡ nát. ship rất nhanh bọc nhiều lớp nhưng không dùng nổi,negative,positive,positive,positive,negative
mở ra miếng dán đã vỡ tan mặc dù bọc không ít xốp,negative,positive,neutral,neutral,negative
sản phẩm gói bọc rất kỹ khả năng shop gói hàng vỡ rồi gửi. làm ăn mất uy tín,negative,positive,neutral,neutral,negative
vỡ không dùng được xử lý không thỏa đáng lỗi từ trước vì gói kĩ bọc các kiểu,negative,positive,neutral,neutral,negative
cường lực bị mẻ không có khăn lau không băng dính tháo dán lại không vuốt nổi,negative,neutral,neutral,neutral,negative
đặt 7plus ship nhầm và bị vỡ hết. giao nhầm sản phẩm thiếu chuyên nghiệp giá rẻ,negative,neutral,neutral,positive,negative
đặt trắng giao đen. nhắn không trả lời bóc ra 1 chiếc bị vỡ vợt sale ship nhanh,negative,neutral,positive,positive,negative
chọn xsmax giao x bé tí không dùng được làm ăn không có tâm,negative,neutral,neutral,neutral,negative
vỏ bọc rất kĩ và dày mà kính cường lực bị vỡ. bị vỡ trước khi vận chuyển,negative,positive,neutral,neutral,negative
bọc kĩ càng có lớp bìa chồng nhưng mở ra cường lực đã vỡ nát từ trước,negative,positive,neutral,neutral,negative
nhận được hàng đã nứt đôi vì không có hộp đựng tuy bọc rất dày. giá 1k không đòi hỏi,negative,neutral,neutral,positive,negative
giao cường lực bị bể vỡ từ trước chứ không phải bên giao hàng làm ăn không có tâm,negative,neutral,neutral,neutral,negative
gói hàng siêu cẩn thận đơn săn sale giao cái cường lực vỡ giá 9k lằng nhằng,negative,positive,neutral,positive,negative
hàng kém chất lượng vừa mở ra đã bị vỡ nửa màn,negative,neutral,neutral,neutral,negative
bọc hàng kĩ mấy lớp mà vẫn vỡ cố tình giao hàng hỏng cho khách,negative,positive,neutral,neutral,negative
đóng gói sản phẩm hời hợt khi nhận được hàng bị vỡ,negative,negative,neutral,neutral,negative
gói hàng rất kỹ bọc nilon chống sốc mấy lớp. kính lỗi lỗ camera bị lệch che hết cam không chụp được,negative,positive,neutral,neutral,negative
sản phẩm vỡ nát bét mặc dù bên vận chuyển đóng gói cẩn thận nhắn tin hỏi cách giải quyết shop không trả lời,negative,positive,neutral,neutral,negative
kính cường lực đựng trong miếng carton trong bao chống sốc không đủ cứng bảo vệ bị vỡ. giá 1k,negative,negative,neutral,positive,negative
chất lượng sản phẩm kém bọc rõ to mà kính bị vỡ không có lau kính,negative,positive,neutral,positive,negative
mở ra đã vỡ cách bọc chống sốc kém giá mấy nghìn không so đo,negative,negative,neutral,positive,negative
mua 1k mở ra cường lực nứt hết,negative,neutral,neutral,positive,negative
bỏ tiền mua nhận hàng vỡ. kêu hoàn tiền không thấy trả lời lâu vòng vo,negative,neutral,neutral,neutral,negative
hàng dễ vỡ thất vọng hoàn toàn. yêu cầu hoàn tiền thì vặn vẹo đủ đường,negative,neutral,neutral,neutral,negative
chất lượng rất kém mua về vứt thùng rác đóng gói rất đẹp và chắc chắn,negative,positive,neutral,neutral,negative
giao màn hình cường lực bị vỡ đòi hoàn tiền thương lượng trả 1k nhắn tin chủ chặn luôn,negative,neutral,neutral,positive,negative
mua 2 cái cường lực 1 cái bị gãy ngang nhắn tin phản hồi rất lâu đòi video,negative,neutral,neutral,neutral,negative
mua 10 cái vỡ 7 cái đóng hàng không hộp chỉ quấn bọt khí ấn đã nhận không khiếu nại được,negative,negative,neutral,neutral,negative
gói ghém thấy cẩn thận mà bóc ra thấy cường lực nát bét,negative,positive,neutral,neutral,negative
ngoài đơn ghi đúng phân loại bóc ra máy khác màu khác không dùng được đơn 1k,negative,neutral,neutral,positive,negative
đóng gói siêu chắc chắn mở ra kính bị vỡ tan tành không quay video mở hàng,negative,positive,neutral,neutral,negative
đóng gói sơ sài không để hộp chỉ gói bằng lớp chống va đập ship đến nơi đã vỡ chất lượng kém chóng vỡ,negative,negative,negative,neutral,negative
đóng gói rất cẩn thận mở ra kính vỡ không có miếng lau kính thất vọng,negative,positive,neutral,neutral,negative
sản phẩm bọc rất cẩn thận nhận hàng nhanh không có giấy lau kính chán luôn,neutral,positive,positive,neutral,neutral
kính bị vỡ shop gói 2 lớp chống sốc gửi thứ đồ rác giá 1k,negative,positive,neutral,positive,negative
hàng bị vỡ nhắn tin từ hôm qua đến hôm nay không trả lời giao hàng muộn đợi hơn 5 ngày nhận được mảnh vỡ,negative,neutral,negative,neutral,negative
quá tệ không có bông lau kính giao cùng hà nội gần chục ngày mới nhận,negative,neutral,negative,neutral,negative
đặt 6s giao loại nhỏ tí không vừa không dùng được mua rẻ thành đắt,negative,neutral,neutral,positive,negative
đặt 5 cái gửi 2 cái vỡ nhắn tin hỏi trả lời đổ lỗi không nhận trách nhiệm không quay video thất vọng,negative,neutral,neutral,neutral,negative
chỉ bọc bằng 2 miếng bìa nhận hàng cường lực đã vỡ đôi,negative,negative,neutral,neutral,negative
bán cường lực không có miếng lau không hài lòng,negative,neutral,neutral,neutral,negative
đóng hàng chán kẹp vào miếng bìa gãy kém uy tín,negative,negative,neutral,neutral,negative
không dẻo như quảng cáo khó dán không có miếng lau bọc một đống màng chống va đập vẫn vỡ kính,negative,positive,neutral,neutral,negative
shop đóng gói chưa kĩ bên ship làm vỡ kính cường lực kính hơi mỏng,negative,negative,negative,neutral,negative
mua nhiều lần lần này lại bị nứt vỡ tiếp không biết do đơn vị vận chuyển hay shop đóng gói lỗi mua flash sale không quay video,negative,neutral,neutral,positive,negative
mua 4 cái giao 1 cái bảo gửi video xong bảo không rõ nên không giải quyết quỵt tiền,negative,neutral,neutral,neutral,negative
mô tả ghi dùng được đến ip14prm về không sạc được nhắn tin không trả lời sản phẩm lỗi không có chỗ chọn dòng máy,negative,neutral,neutral,neutral,negative
vỡ từ trước gói hàng có vẻ cẩn thận bóc cực mở ra thấy vết vỡ đánh giá 1 sao,negative,positive,neutral,neutral,negative
chọn 6/6s plus gửi 6 bị vỡ ở góc đóng gói cẩn thận nhưng không vừa ý,negative,positive,neutral,neutral,negative
hàng lởm giòn cường lực không có lớp keo bảo sao đóng gói kĩ,negative,positive,neutral,neutral,negative
chất lượng sản phẩm quá kém hàng bị vỡ từ trước vẫn giao khách giá rẻ cskh kém nhắn không lại,negative,neutral,neutral,positive,negative
mua giảm giá sale 9k bóc ra hàng bị nứt tè le lỗi của bán hoặc ship liên hệ đổi trả mất công bỏ luôn,negative,neutral,neutral,positive,negative
gói rất cẩn thận khui ra miếng dán bể tan người bán cẩn thận dặn quay video vận chuyển làm hư giao lâu,negative,positive,negative,neutral,negative
đặt hàng nhiều lần lần 2 bị thiếu đặt 3 giao 1 tổng 7 giao 6 chán không đặt nữa,negative,neutral,neutral,neutral,negative
hàng sale chất khá chán mua 2 tấm không có tấm lau màn hình 1 tấm bị bóc có bụi vân tay không dán được,negative,neutral,neutral,positive,negative
mua 8 plus gửi ip5 bọc rất kỹ nhưng lại bể gửi hàng hỏng hàng 1k ship 27k đắt,negative,positive,neutral,negative,negative
hàng đóng gói quá sơ sài cường lực kẹp vào giữa bìa carton mở ra vỡ vụn săn giá 1k không đổi trả,negative,negative,neutral,positive,negative
thiếu trách nhiệm giao cường lực bị bể không cho hoàn trả đóng gói bằng miếng carton mỏng vận chuyển bể,negative,negative,negative,neutral,negative
chất lượng rất tệ không kiểm tra trước khi giao chỗ bị đọng khí vênh lên không dán được thất vọng,negative,neutral,neutral,neutral,negative
hàng vỡ vẫn gói cho khách nhắn tin không trả lời không một câu xin lỗi,negative,neutral,neutral,neutral,negative
hàng dễ vỡ đóng gói sơ sài vỡ thiệt chat với shop mấy tiếng không phản hồi,negative,negative,neutral,neutral,negative
đóng gói sơ sài không có hộp cho miếng dán kính bỏ ra bị vỡ yêu cầu hoàn tiền,negative,negative,neutral,neutral,negative
gói hàng không kỹ bị vỡ liên hệ hoàn tiền không có tinh thần trách nhiệm,negative,negative,neutral,neutral,negative
sản phẩm không như ảnh mỗi kính không có phụ kiện gì,negative,neutral,neutral,neutral,negative
giao sai hàng nhắn tin bảo giao lại không được không coi trọng khách hàng,negative,neutral,neutral,neutral,negative
shop giao thiếu hàng thiếu cái ốp lưng làm mất shopee xu,negative,neutral,neutral,neutral,negative
vừa bóc ra vỡ hết kính shop làm thất vọng,negative,neutral,neutral,neutral,negative
gửi cái kính không không có miếng lau mô tả ghi rõ bao gồm hộp và lau kính hàng 1k,negative,neutral,neutral,positive,negative
sản phẩm không như mong muốn giao hàng rất chậm chat mãi mới phản hồi cường lực bị vỡ không hoàn đền thất vọng,negative,neutral,negative,neutral,negative
đóng gói cực tệ săn sale đóng hời hợt kính cường lực không có gì bảo vệ đặt 3 hỏng cả 3 nhắn tin hơn 1 ngày không rep,negative,negative,neutral,positive,negative
giao tới thì đã bể nhắn tin shop bảo xem lại camera rồi im luôn đợi mấy ngày chưa hồi âm tệ không quay lại,negative,neutral,neutral,neutral,negative
cố tình giao hàng đểu bọc kĩ mở ra đã nứt chắc chắn bị hư trước khi gửi,negative,positive,neutral,neutral,negative
đặt cường lực 11pro max giao xsm shop không biết đọc chữ,negative,neutral,neutral,neutral,negative
đến tay bóc ra đã thấy vỡ tan tành dù bọc nhiều lớp mua 11k không quay lại,negative,positive,neutral,positive,negative
đặt 7plus ship kính ip5 nhắn shop giải quyết không thèm rep đánh giá 1 sao,negative,neutral,neutral,neutral,negative
bao bọc rất kỹ lưỡng cố xả hàng hỏng hàng lỗi cho khách thất vọng không có lần sau,negative,positive,neutral,neutral,negative
kính giao đến bị vỡ nhắn tin riêng không phản hồi chỉ đưa số điện thoại gọi,negative,neutral,neutral,neutral,negative
nhận hàng màn hình đã bể kêu đổi thì bắt qua clip này nọ đừng mua shop này,negative,neutral,neutral,neutral,negative
làm ăn dối trá đóng gói nhìn rất chắc chắn mở ra thì bể không phải do vận chuyển,negative,positive,neutral,neutral,negative
nhận hàng bị gãy nhắn shop bảo qua cửa hàng đổi mình ở xa dịch không qua được,negative,neutral,neutral,neutral,negative
đóng gói rất chán kính cường lực chỉ bọc chống sốc không có hộp đựng vừa mở đã vỡ rất tệ,negative,negative,neutral,neutral,negative
kính bị vỡ hàng săn 1k buồn,negative,neutral,neutral,positive,negative
sản phẩm bị vỡ không có hộp đi kèm chất lượng vô cùng kém vô trách nhiệm,negative,neutral,neutral,neutral,negative
