comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Phom áo ngay ngắn chuẩn đẹp chất liệu vải không quá mỏng, mức giá này thì sản phẩm khá tốt, đóng gói tốt giao hàng nhanh",positive,positive,positive,positive,positive
"Chất áo mỏng mát thấm mồ hôi tốt phù hợp tầm giá tiền, nhược điểm là vải quá mỏng dễ bị lộ bra và size M thiết kế rộng che cả mông",neutral_negative,neutral,neutral,positive,neutral_negative
"Sản phẩm chất lượng tốt không có vấn đề lỗi gì, tuy nhiên điểm trừ là hệ thống shop xử lý đơn kém (khách gửi yêu cầu hủy đơn qua tin nhắn vẫn giao đi)",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải sản phẩm đẹp mắt và chất lượng tốt đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm tốt ổn định trong tầm giá, săn sale được giá rẻ rất ưng ý",positive,neutral,neutral,positive,positive
"Áo mẫu mã đẹp màu đen chuẩn, shop đóng gói cẩn thận giao hàng nhanh chóng và kỹ lưỡng",positive,positive,positive,neutral,positive
"Chất liệu vải cotton tốt đúng mô tả có mùi thơm dễ chịu thoải mái, phù hợp tầm giá tiền này",positive,neutral,neutral,positive,positive
"Áo đẹp vải dày dặn đáng mua phù hợp mặc đi chơi đi dạo, giá cả phù hợp với túi tiền",positive,neutral,neutral,positive,positive
"Áo xinh vải co giãn tốt đúng mô tả, kích cỡ size XL mặc thoải mái rộng rãi không bị chật cho người 1m70 80kg",positive,neutral,neutral,neutral,positive
"Chất vải dày dặn nhưng sờ vào hơi thô ráp, cảm giác mặc lên người sẽ không được thoáng mát lắm",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo màu vàng form đẹp đường may cẩn thận không có chỉ thừa, ngược lại áo màu trắng form bị rộng quá và cổ áo dễ giãn rộng",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng vải thun lần này bị giảm đi đáng kể, không còn thích và đẹp bằng chất vải của những đơn hàng mua lần trước",negative,neutral,neutral,neutral,negative
"Sản phẩm giao đúng mẫu mã chất thun màu đen chuẩn mặc ok đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất vải áo đẹp xuất sắc chất lượng quá tốt so với giá tiền rẻ đúng mô tả",positive,neutral,neutral,positive,positive
"Vải unisex dày dặn không bị bí bách khó chịu form dáng chuẩn đẹp, khuyên mua 2 size khác nhau để thay đổi phong cách",positive,neutral,neutral,neutral,positive
"Áo chuẩn màu đúng hình giao hàng nhanh, tuy nhiên chất vải thun trơn không có độ co giãn như tưởng tượng",neutral_positive,neutral,positive,neutral,neutral_positive
"Áo cực đẹp chất vải dày dặn đáng tiền mua, tuy nhiên điểm trừ là thời gian giao hàng hơi lâu",positive,neutral,negative,neutral,neutral_positive
"Áo thiết kế mặc được ổn định phù hợp giá tiền, kích cỡ size M rộng rãi thoải mái",positive,neutral,neutral,positive,positive
"Áo màu sắc rất đẹp chuẩn hình độ dày vừa phải không mỏng, nhược điểm là chất vải mặc nóng và không có độ co giãn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải thun cotton độ dày vừa phải mềm mịn, sản phẩm ổn định trong tầm giá tiền",positive,neutral,neutral,positive,positive
"Chất vải thun mặc mát mẻ phù hợp tầm giá, nhược điểm lớn là vải rất dễ bị giãn nhão và sài một thời gian sẽ bị ngả màu, giá hơi đắt so với chất lượng",neutral_negative,neutral,neutral,negative,neutral_negative
"Vải mềm thoáng mát đường may chắc chắn không chỉ thừa áo mới thơm form rộng, nhược điểm là chất vải hơi mỏng dễ lộ và sợ giặt máy nhanh nhão",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất vải ban đầu khá ok form áo rộng thoải mái, nhược điểm là sau khi giặt xong vải rất dễ bị bai dão mất form",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo khá ổn vải không quá dày màu sắc đẹp lạ mắt, chất lượng tương xứng phù hợp với giá tiền",positive,neutral,neutral,positive,positive
"Chất lượng áo chỉ ở mức tạm ổn, điểm trừ thiết kế là shop tự nhiên dùng chỉ màu vàng nâu để khâu nhìn mất thẩm mỹ",neutral_negative,neutral,neutral,neutral,neutral_negative
"Đường may cẩn thận không chỉ thừa vải tạm ổn phù hợp giá tiền, nhược điểm là mặc hơi nóng và áo có một chút lỗi nhỏ, giao hàng nhanh",neutral_positive,neutral,positive,positive,neutral_positive
"Form áo đẹp thiết kế rẻ tiền, tuy nhiên chất lượng độ bền kém khi cổ áo bị giãn rất nhanh chỉ sau vài lần giặt đầu",neutral_negative,neutral,neutral,positive,neutral_negative
"Form dáng ổn định màu sắc chuẩn đúng mô tả phù hợp giá tiền, nhược điểm là phần bo cổ thiết kế hơi lỗi có vấn đề, giao hàng nhanh",neutral_positive,neutral,positive,positive,neutral_positive
"Chất áo thun trơn mềm mịn co giãn tốt dễ mặc dễ phối đồ đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm giảm sút không còn là áo đúc không đường may hai hông như trước, giá lại tăng thêm 8k cảm giác shop không uy tín",negative,neutral,neutral,negative,negative
"Chất vải mặc tạm ổn khá ok form rộng rãi, kích cỡ size M vừa vặn cho 1m63 47kg",positive,neutral,neutral,neutral,positive
"Áo chất đẹp dày dặn đúng mô tả hình ảnh, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Chất vải và form dáng sản phẩm ở mức tạm chấp nhận được phù hợp với mức giá sale rẻ 78k",neutral,neutral,neutral,positive,neutral
"Áo màu trắng đẹp giao hàng nhanh, nhược điểm lớn là mới giặt máy lần đầu tiên đã có hiện tượng hơi dão phần cổ áo",neutral_negative,neutral,positive,neutral,neutral_negative
"Áo màu trắng dễ phối nhiều kiểu đồ, nhược điểm chất lượng quá kém khi mới giặt một lần đã bị dão hết toàn bộ form áo",negative,neutral,neutral,neutral,negative
"Chất lượng sản phẩm tốt mặc bền, tuy nhiên kích cỡ form áo thiết kế hơi dài quá so với người cao 1m69 mặc size S",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo thiết kế đẹp giao hàng nhanh chóng đóng gói cẩn thận, điểm trừ là shop xếp chung áo đen với áo trắng làm lây bông đen sang",neutral_positive,positive,positive,neutral,neutral_positive
"Chất vải mặc mát mẻ dễ chịu đóng gói ổn, nhược điểm là kích cỡ size M thiết kế hơi dài quá form quy định",neutral_positive,positive,neutral,neutral,neutral_positive
"Màu sắc áo thun trơn đẹp chuẩn rất đáng mua, điểm trừ nhỏ là mùi vải áo mới còn hơi nồng đậm mùi hóa chất",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất lượng sản phẩm ok dùng tốt, tuy nhiên sản phẩm màu nâu nhạt thực tế nhận về đậm màu hơn hẳn so với hình ảnh",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải mặc mát mẻ, nhược điểm là chất lượng in kém khi logo dùng kiểu ủi dễ nứt vỡ chứ không in chìm vào vải như hàng chuẩn, giá tạm chấp nhận",neutral_negative,neutral,neutral,positive,neutral_negative
"Chất liệu vải ổn form dáng đẹp màu sắc tốt ổn định",positive,neutral,neutral,neutral,positive
"Chất liệu thun cotton đẹp màu trắng tinh chuẩn đúng mô tả rất đáng tiền mua",positive,neutral,neutral,neutral,positive
"Vải dày dặn form dáng mặc vừa vặn người, điểm trừ là hàng mới nhận bị nhăn nhúm bèo nhèo mất thẩm mỹ",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải và form áo ok so với giá tiền, độ dày vừa phải không mỏng không dày phù hợp mặc hàng ngày thường xuyên, giao hàng nhanh",positive,neutral,positive,positive,positive
"Chất vải mặc mát mẻ ít chỉ thừa cổ áo ôm khít, kích cỡ m59 47kg mặc dài qua mông rộng rãi thoải mái",positive,neutral,neutral,neutral,positive
"Áo vải ổn phù hợp với giá tiền, điểm trừ nhỏ là logo in trên áo còn dính chưa kịp gỡ hết",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất vải bình thường mặc không quá nóng phù hợp tầm giá, kích cỡ size S vừa vặn cho 1m55 50kg (muốn thoải mái nên tăng 1 size), giao nhanh",neutral_positive,neutral,positive,positive,neutral_positive
"Chất liệu vải dày dặn tốt đúng mô tả, form và màu sắc ghi chuẩn như hình ảnh, giao hàng nhanh",positive,neutral,positive,neutral,positive
"Phom áo ngay ngắn gọn gàng chất liệu không quá mỏng phù hợp mức giá tiền, đóng gói tốt giao hàng nhanh",positive,positive,positive,positive,positive
"Chất áo mỏng mát thấm mồ hôi tốt phù hợp tầm giá tiền, điểm trừ là vải quá mỏng dễ lộ nội y và size M thiết kế rộng che cả mông",neutral_negative,neutral,neutral,positive,neutral_negative
"Sản phẩm tốt đúng mô tả chất lượng ổn định, tuy nhiên điểm trừ là hệ thống xử lý đơn kém khi khách nhắn hủy đơn vẫn cố tình giao đi",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải sản phẩm đẹp chất lượng tốt đúng như mô tả",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm tốt tương xứng với giá thành, săn sale được giá rẻ rất ưng ý",positive,neutral,neutral,positive,positive
"Áo mẫu mã đẹp màu đen chuẩn, shop đóng gói cẩn thận giao hàng nhanh chóng kỹ lưỡng",positive,positive,positive,neutral,positive
"Chất liệu cotton tốt đúng mô tả có mùi thơm dễ chịu, mức giá cả phù hợp vừa vặn túi tiền",positive,neutral,neutral,positive,positive
"Áo đẹp vải dày dặn phù hợp mặc đi chơi đi dạo dạo phố, giá cả phù hợp với tiền bỏ ra",positive,neutral,neutral,positive,positive
"Áo xinh vải co giãn tốt đúng mô tả, kích cỡ size XL mặc thoải mái không lo bị chật cho người 1m70 80kg",positive,neutral,neutral,neutral,positive
"Chất vải dày dặn đứng form nhưng sờ vào cảm giác hơi thô ráp, mặc lên người sẽ không được thoáng mát lắm",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo màu vàng form đẹp đường may cẩn thận không chỉ thừa, ngược lại áo màu trắng form rộng và cổ áo dễ bị giãn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng vải thun lần này bị giảm sút rất nhiều, chất vải không còn thích và đẹp như những đơn hàng cũ trước đây",negative,neutral,neutral,neutral,negative
"Sản phẩm giao đúng mẫu mã chất thun màu đen trơn mặc ok đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất vải áo đẹp xuất sắc chất lượng quá tốt so với giá tiền rẻ đúng mô tả",positive,neutral,neutral,positive,positive
"Vải unisex dày dặn không bị bí bách form dáng lên chuẩn đẹp, rcm nên mua 2 size để đổi dáng mặc",positive,neutral,neutral,neutral,positive
"Áo chuẩn màu đúng hình giao hàng nhanh, tuy nhiên chất vải thun trơn không có độ co giãn như tưởng tượng",neutral_positive,neutral,positive,neutral,neutral_positive
"Áo cực đẹp chất vải dày dặn đáng tiền mua, tuy nhiên điểm trừ là thời gian giao hàng hơi lâu",positive,neutral,negative,neutral,neutral_positive
"Áo thiết kế mặc được ổn định phù hợp giá tiền, kích cỡ size M rộng rãi thoải mái",positive,neutral,neutral,positive,positive
"Áo màu sắc rất đẹp chuẩn hình độ dày vừa phải không mỏng, nhược điểm là chất vải mặc nóng và không có độ co giãn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải thun cotton độ dày vừa phải mềm mịn, sản phẩm ổn định trong tầm giá tiền",positive,neutral,neutral,positive,positive
"Chất vải thun mặc mát mẻ phù hợp tầm giá, nhược điểm lớn là vải rất dễ bị giãn nhão và dùng một thời gian bị ngả màu, giá hơi đắt so với chất lượng",neutral_negative,neutral,neutral,negative,neutral_negative
"Vải mềm thoáng mát đường may chắc chắn không chỉ thừa áo mới thơm form rộng, nhược điểm là chất vải hơi mỏng dễ lộ và sợ giặt máy nhanh nhão",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất vải ban đầu khá ok form áo rộng thoải mái, nhược điểm là sau khi giặt xong vải rất dễ bị bai dão mất form",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo khá ổn vải không quá dày màu sắc đẹp lạ mắt, chất lượng tương xứng phù hợp với giá tiền",positive,neutral,neutral,positive,positive
"Chất lượng áo chỉ ở mức tạm ổn, điểm trừ thiết kế là shop tự nhiên dùng chỉ màu vàng nâu để khâu nhìn mất thẩm mỹ",neutral_negative,neutral,neutral,neutral,neutral_negative
"Đường may cẩn thận không chỉ thừa vải tạm ổn phù hợp giá tiền, nhược điểm là mặc hơi nóng và áo có một chút lỗi nhỏ, giao hàng nhanh",neutral_positive,neutral,positive,positive,neutral_positive
"Form áo đẹp thiết kế rẻ tiền, tuy nhiên chất lượng độ bền kém khi cổ áo bị giãn rất nhanh chỉ sau vài lần giặt đầu",neutral_negative,neutral,neutral,positive,neutral_negative
"Form dáng ổn định màu sắc chuẩn đúng mô tả phù hợp giá tiền, nhược điểm là phần bo cổ thiết kế hơi lỗi có vấn đề, giao hàng nhanh",neutral_positive,neutral,positive,positive,neutral_positive
"Chất áo thun trơn mềm mịn co giãn tốt dễ mặc dễ phối đồ đúng mô tả",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm giảm sút không còn là áo đúc không đường may hai hông như trước, giá lại tăng thêm 8k cảm giác shop không uy tín",negative,neutral,neutral,negative,negative
"Chất vải mặc tạm ổn khá ok form rộng rãi, kích cỡ size M vừa vặn cho 1m63 47kg",positive,neutral,neutral,neutral,positive
"Áo chất đẹp dày dặn đúng mô tả hình ảnh, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Chất vải và form dáng sản phẩm ở mức tạm chấp nhận được phù hợp với mức giá sale rẻ 78k",neutral,neutral,neutral,positive,neutral
"Áo màu trắng đẹp giao hàng nhanh, nhược điểm lớn là mới giặt máy lần đầu tiên đã có hiện tượng hơi dão phần cổ áo",neutral_negative,neutral,positive,neutral,neutral_negative
"Áo màu trắng dễ phối nhiều kiểu đồ, nhược điểm chất lượng quá kém khi mới giặt một lần đã bị dão hết toàn bộ form áo",negative,neutral,neutral,neutral,negative
"Chất lượng sản phẩm tốt mặc bền, tuy nhiên kích cỡ form áo thiết kế hơi dài quá so với người cao 1m69 mặc size S",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo thiết kế đẹp giao hàng nhanh chóng đóng gói cẩn thận, điểm trừ là shop xếp chung áo đen với áo trắng làm lây bông đen sang",neutral_positive,positive,positive,neutral,neutral_positive
"Chất vải mặc mát mẻ dễ chịu đóng gói ổn, nhược điểm là kích cỡ size M thiết kế hơi dài quá form quy định",neutral_positive,positive,neutral,neutral,neutral_positive
"Màu sắc áo thun trơn đẹp chuẩn rất đáng mua, điểm trừ nhỏ là mùi vải áo mới còn hơi nồng đậm mùi hóa chất",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất lượng sản phẩm ok dùng tốt, tuy nhiên sản phẩm màu nâu nhạt thực tế nhận về đậm màu hơn hẳn so với hình ảnh",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải mặc mát mẻ, nhược điểm là chất lượng in kém khi logo dùng kiểu ủi dễ nứt vỡ chứ không in chìm vào vải như hàng chuẩn, giá tạm chấp nhận",neutral_negative,neutral,neutral,positive,neutral_negative
"Chất liệu vải ổn form dáng đẹp màu sắc tốt ổn định",positive,neutral,neutral,neutral,positive
"Chất liệu thun cotton đẹp màu trắng tinh chuẩn đúng mô tả rất đáng tiền mua",positive,neutral,neutral,neutral,positive
"Vải dày dặn form dáng mặc vừa vặn người, điểm trừ là hàng mới nhận bị nhăn nhúm bèo nhèo mất thẩm mỹ",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hàng đẹp, sản phẩm đã giao đúng với sản phẩm đã đặt, giao đúng thời gian",positive,neutral,positive,neutral,positive
"Chất vải bình thường sờ không có gì đặc biệt, cảm giác mặc sẽ hơi nóng, điểm cộng là shop giao hàng nhanh",neutral_negative,neutral,positive,neutral,neutral_positive
"Chất liệu khá ổn, các chi tiết đường may đều đặn, chất lượng phù hợp với giá tiền",positive,neutral,neutral,positive,positive
"Áo đẹp chất lượng vải tốt mở ra rất thơm, tuy nhiên áo màu trắng dễ bị dính bẩn cần shop kiểm tra kỹ trước khi giao, giao hàng nhanh",neutral_positive,neutral,positive,neutral,positive
"Form và màu ghi khá giống ảnh quảng cáo, giá sale ổn áp, nhược điểm lớn là áo khá nhanh bạc màu dù mới giặt 1 lần",neutral_negative,neutral,neutral,positive,neutral_negative
"Đặt size S dáng suông rộng vừa vặn, nhược điểm là tông màu trắng xanh nhìn không được sang và rất dễ ngả màu",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo kiểu dáng đẹp form đẹp, tuy nhiên chất vải rất tệ khi giặt tay mới 1 lần đã bị chảy dão hết toàn bộ",negative,neutral,neutral,neutral,negative
"Kiểu dáng giống hình giá rẻ giao nhanh, nhược điểm là chất vải chán dễ sùi lông, form xưởng tự gia công và bo cổ áo xấu",negative,neutral,positive,positive,negative
"Form dáng áo hơi rộng hơn so với suy nghĩ, chất vải tốt và shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Áo mở ra thơm phức chất vải mặc mát mẻ, điểm trừ nhỏ là bề mặt vải có vài chỗ bị xù lông nhẹ",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo chất lượng ổn so với mức giá rẻ, nhược điểm là mới giặt lần đầu cổ áo đã có dấu hiệu bị giãn rộng",neutral_negative,neutral,neutral,positive,neutral_positive
"Chất lượng sản phẩm tuyệt vời rất đáng tiền mua, shop đóng gói cẩn thận chắc chắn và phục vụ tốt",positive,positive,neutral,positive,positive
"Vải áo dày và cứng, kích cỡ size L quá lớn so với người cao 1m53 nặng 60kg (khuyên chỉ nên chọn size S)",neutral_negative,neutral,neutral,neutral,neutral_negative
"Hàng ở mức dùng được, chất vải hơi dày so với sở thích cá nhân nhưng mua xài đỡ mặc tạm vẫn ổn",neutral,neutral,neutral,neutral,neutral
"Chất vải đẹp đáng tiền mua, tuy nhiên điểm trừ là giao sai màu (đặt đen nhưng nhận về màu xanh lá đen)",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất lượng sản phẩm hoàn toàn phù hợp với tầm giá tiền, giao hàng nhanh, điểm trừ nhỏ là kiểu cổ áo thiết kế không ưng ý lắm",neutral_positive,neutral,positive,positive,neutral_positive
"Hàng chất lượng tốt rất ổn so với giá tiền, shop phục vụ có trách nhiệm và hoàn tiền nhanh chóng khi giao thiếu hàng",positive,neutral,neutral,positive,positive
"Mẫu mã đúng mô tả màu đen trắng chuẩn, chất vải tạm được nhưng nếu vải dày dặn hơn chút nữa thì tốt hơn",neutral_positive,neutral,neutral,neutral,neutral_positive
"Form áo đẹp chuẩn dáng màu nâu nhạt xinh, mức giá hợp lý, nhược điểm là chất vải cotton này rất dễ bị nhăn",neutral_positive,neutral,neutral,positive,neutral_positive
"Áo thiết kế đẹp chất liệu tốt, góp ý shop không nên để chung áo đen và áo trắng cùng túi vì dễ bị dính sợi bông đen",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo đẹp giao hàng nhanh chóng nhìn qua rất ổn, tuy nhiên chất vải thun này mặc có cảm giác hơi nóng bách",neutral_positive,neutral,positive,neutral,neutral_positive
"Chất vải mỏng nhẹ mặc làm áo lót bên trong layer phối đồ rất đẹp đúng hình, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Chất vải đẹp giao đúng kích cỡ size áo, cần mặc trải nghiệm thêm một thời gian để đánh giá độ bền",positive,neutral,neutral,neutral,positive
"Áo tốt chất thun ổn định so với tầm giá, shop bán giá cực tốt và giao hàng nhanh chóng",positive,neutral,positive,positive,positive
"Giao hàng nhanh đóng gói chắc chắn, tuy nhiên điểm trừ lớn là áo màu đen bị ra màu quá nhiều khi giặt",neutral_negative,positive,positive,neutral,neutral_negative
"Tốc độ giao hàng nhanh, tuy nhiên chất lượng vải chưa thực sự ưng ý so với giá tiền do mặc bị hơi nóng",neutral_negative,neutral,positive,neutral,neutral_negative
"Shop đóng gói kỹ giao hàng nhanh, tuy nhiên chất lượng 2 áo không đồng đều (màu đen tốt còn màu xanh vải tạm và nhiều chỉ thừa)",neutral,positive,positive,neutral,neutral
"Sản phẩm chuẩn màu trắng chất vải thun đúng như hình ảnh mô tả, hoàn toàn hài lòng",positive,neutral,neutral,neutral,positive
"Chất vải nhìn chung ổn định, áo trắng lên form đẹp xuất sắc, ngược lại áo màu xanh nhạt màu sắc bên ngoài hơi xấu",neutral,neutral,neutral,neutral,neutral
"Chất vải ok màu sắc chuẩn đúng với mô tả, rất xứng đáng để mua trải nghiệm thử",positive,neutral,neutral,neutral,positive
"Áo xinh dễ phối đồ mua lại lần thứ 4 rất ưng, nhược điểm là giặt vài lần vải rất dễ bị nhàu nát",neutral_positive,neutral,neutral,neutral,neutral_positive
"Màu sắc 2 áo đều đẹp, tuy nhiên chất lượng vải không đồng đều (màu nâu nhạt vải mịn màng còn màu ghi đậm vải hơi thô nhám tay)",neutral,neutral,neutral,neutral,neutral
"Chất lượng sản phẩm đúng như quảng cáo, màu sắc chuẩn đẹp hoàn toàn hài lòng với áo",positive,neutral,neutral,neutral,positive
"Áo chất lượng mặc ok form dáng tốt hoàn toàn xứng đáng với giá tiền rẻ như thế này",positive,neutral,neutral,positive,positive
"Shop giao thiếu hàng nhưng đã chủ động chuyển khoản hoàn tiền nhanh chóng, chất lượng áo cần thời gian sử dụng mới biết",neutral,neutral,neutral,neutral,neutral
"Chất vải cotton tốt mặc lên người thoải mái màu đen tuyền chuẩn 100% đúng mô tả",positive,neutral,neutral,neutral,positive
"Giao hàng nhanh đúng mẫu đúng màu, điểm trừ nhỏ là chất vải hơi mỏng một chút nhưng mặc vẫn tạm ổn",neutral_positive,neutral,positive,neutral,neutral_positive
"Giao hàng siêu nhanh màu sắc đẹp, nhược điểm là chất vải hơi nóng mặc bí bách và dễ bám bẩn không như kỳ vọng",neutral_negative,neutral,positive,neutral,neutral_negative
"Mua lần thứ 4 chất vải mát mẻ, nhược điểm là form bo cổ áo thiết kế rất dễ bị dão, mặc màu trắng lộ rõ lỗi form",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo thiết kế đẹp kiểu dáng xinh xắn rất nên mua trải nghiệm",positive,neutral,neutral,neutral,positive
"Áo đẹp chuẩn theo bảng size chọn lựa, nhược điểm độ bền kém khi phần cổ áo giặt 1-2 lần là bị giãn nhão hoàn toàn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Giao đúng size đúng màu giao hàng nhanh shipper thân thiện, nhược điểm giá 83k không phải rẻ mà chất vải và màu sắc rất bình thường",neutral_negative,neutral,positive,negative,neutral_negative
"Vải dày dặn form áo ổn định, nhược điểm lớn là áo dính bẩn quá nhiều (áo đen dính bụi dơ, áo trắng dính vệt bẩn đen) phải giặt lại mới mặc được",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải áo thun ở mức bình thường không có gì nổi bật, shop giao hàng nhanh chóng",neutral,neutral,positive,neutral,neutral_positive
"Tốc độ giao hàng nhanh chóng chỉ sau 1 ngày đặt đơn, nhân viên shipper giao hàng thân thiện nhiệt tình",neutral,neutral,positive,neutral,positive
"Áo thun màu trắng chuẩn đúng như hình ảnh mô tả thiết kế rất đẹp mắt",positive,neutral,neutral,neutral,positive
"Màu sắc áo thực tế là màu trắng be/trắng ngà nhẹ nhàng chứ không phải màu trắng tinh như trên ảnh",neutral,neutral,neutral,neutral,neutral
"Kiểu dáng áo mặc tạm ổn, nhược điểm chất vải thô xơ sần sùi giống vải quần áo second hand (đồ cũ) ai không quen mặc sẽ thấy khó chịu",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo mặc khá ok thiết kế đẹp, điểm trừ duy nhất là do phía shop làm việc thiếu cẩn thận giao nhầm size áo",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải thoáng mát mặc dễ chịu thoải mái, shop giao hàng nhanh chóng",positive,neutral,positive,neutral,positive
"Áo chất vải dày dặn lên form dáng chuẩn đẹp đứng áo",positive,neutral,neutral,neutral,positive
"Chất vải mặc tạm ổn form dáng chuẩn nên mua đúng size, shop đóng gói cẩn thận giao hàng nhanh",positive,positive,positive,neutral,positive
"Áo mặc khá ưng mắt giao hàng nhanh chóng, nhược điểm nhỏ là chất vải thun hơi mỏng",neutral_positive,neutral,positive,neutral,neutral_positive
"Vải và form áo mềm mịn đẹp chuẩn độ dày vừa phải, nhược điểm là khâu đóng gói sơ xài làm rách túi dơ một góc áo đen khi vận chuyển",neutral_positive,negative,neutral,neutral,neutral
"Chất vải áo hơi mỏng mặc bị bí nóng không thoáng khí, màu sắc đẹp đúng mô tả 80%",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo màu sắc đẹp mặc sáng da, nhược điểm là bề mặt vải bị bám quá nhiều bụi bông vải vụn",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm có chất lượng tốt dùng bền, mua đi mua lại nhiều lần vẫn rất ưng ý",positive,neutral,neutral,neutral,positive
"Chất vải và form dáng áo thun trơn lên chuẩn đẹp",positive,neutral,neutral,neutral,positive
"Sản phẩm dùng tốt chất lượng ổn định giao hàng khá nhanh giá thành hợp lý vừa túi tiền",positive,neutral,positive,positive,positive
"Áo màu sắc trắng chuẩn kích cỡ đúng mô tả, chất vải thuộc phân khúc hàng thường bình dân",neutral,neutral,neutral,neutral,neutral
"Hàng giao nhanh đúng mẫu, nhược điểm lớn là size M thiết kế quá rộng so với người dù trước đó đã nhắn tin nhờ shop tư vấn",neutral_negative,neutral,positive,neutral,neutral_negative
"Mức giá rẻ bình dân chất vải thô rất dễ nhăn nhúm, bật bàn ủi nấc lớn nhất vẫn khó ủi phẳng được hoàn toàn",neutral_negative,neutral,neutral,positive,neutral_negative
"Áo chất thun trắng đẹp đúng mô tả, giá cả rẻ phù hợp với túi tiền",positive,neutral,neutral,positive,positive
"Áo thiết kế đẹp mức giá tốt vừa tiền, chất vải thun dày dặn chắc chắn",positive,neutral,neutral,positive,positive
"Vải áo êm ái mặc mềm mại thoáng mát rất thích, lần sau sẽ tiếp tục mua ủng hộ thêm",positive,neutral,neutral,neutral,positive
"Form áo khá đẹp thiết kế chuẩn, nhược điểm kích cỡ size S mặc lên vẫn bị dài một chút so với người",neutral_positive,neutral,neutral,neutral,neutral_positive
"Áo chất lượng tốt mặc đáng tiền, mức giá hơi đắt một chút chất thun mềm mại",neutral_positive,neutral,neutral,negative,neutral_positive
"Chất áo cotton trắng xám đen thấm mồ hôi tốt mặc mát, nhược điểm là riêng áo màu xám chất vải mỏng dễ giãn và giặt bị xù lông lông",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải xịn mặc mát mẻ thoải mái, nhược điểm là áo mới mở ra có mùi hôi hóa chất rất khó chịu và size XL thiết kế to rộng thùng thình",neutral_negative,neutral,neutral,neutral,neutral_negative
"Áo màu trắng mát mịn chuẩn cotton 100%, nhược điểm là áo màu đen bị bạc màu cũ kỹ và áo màu vàng tông màu chói chang quá mức nhìn xấu",negative,neutral,neutral,neutral,negative
"Form dáng đẹp kích cỡ size to rộng rãi đúng mô tả, nhược điểm là chất vải ban đầu sờ hơi cứng ráp một chút",neutral_positive,neutral,neutral,neutral,neutral_positive
"Form áo vừa vặn lên dáng xinh xắn chất vải mịn, nhược điểm là vải khá mỏng và tà áo dính vết bẩn dơ giặt không sạch",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất vải khá dày dặn lên form xinh xắn ôm vừa vặn cơ thể, điểm trừ nhỏ là chiều dài tà áo hơi bị dài quá",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất vải mềm mịn mặc thoải mái dễ chịu hợp túi tiền, sản phẩm ở mức khá ổn",positive,neutral,neutral,positive,positive
